name1;name2;weight;Source;Target
#MakeAmericaGreatAgain;#RobotRubio;0.565567967;173;266
#Trump2016;#SuperSaturday;0.564865465;314;294
#Trump;#Imwithyou;0.564713769;313;133
#TBT;#SayHerName;0.562036432;296;270
#Trump2016;#HillaryOnGMA;0.561914633;314;127
#PurpleHeartDay;#ImWithHernandez;0.559910414;251;133
#ImWithHernandez;#PurpleHeartDay;0.559910414;133;251
#ImWithYou;#StoptheHate;0.55525112;133;291
#ImWithYou;#TrumpinEverett;0.554586994;133;320
#Clinton;#Imwithyou;0.554323725;45;133
#Enjoy;#AmericaFirst;0.553556601;90;15
#Enjoy;#TrumpPence16;0.553556601;90;325
#CitizensUnited;#TrumpPence16;0.553188158;44;325
#Trump2016;#Prince;0.550539298;314;249
#Trump2016;#HillaryClinton;0.550539298;314;118
#Trump2016;#SecondAmendment;0.549093137;314;278
#NASCAR;#SuperTuesday;0.54884742;205;295
#NoBillNoBreak;#CrookedHillary;0.548560526;229;54
#MakeAmericaGreatAgain;#KenLangone;0.548076373;173;153
#MakeAmericaGreatAgain;#NeilCavuto;0.548076373;173;217
#MakeAmericaGreatAgain;#Fox;0.548076373;173;104
#JohnRyder;#WIPrimary;0.547795125;148;428
#JohnRyder;#Trump2016;0.547795125;148;314
#SayHerName;#TBT;0.547645126;270;296
#EstoyConElla;#Trump2016;0.547101335;92;314
#SheWon;#VoterRegistrationDay;0.54687609;279;347
#SheWon;#MakeAmericaGreatAgain;0.54687609;279;173
#Debates2016;#VoterRegistrationDay;0.546866556;65;347
#Debates2016;#MakeAmericaGreatAgain;0.546866556;65;173
#AmericaFirst;#Filibuster;0.546374304;15;94
#AmericaFirst;#Enough;0.546374304;15;91
#MakeAmericaGreatAgain;#Arizona;0.546299205;173;18
#HillaryOnCNN;#WomanCard;0.546149645;118;429
#Trump2016;#IAPolitics;0.545511886;314;132
#NYPrimary;#primary;0.545502134;232;247
#NYPrimary;#presidenttrump;0.545502134;232;247
#MakeAmericaGreatAgain;#womancard;0.545081678;173;429
#RNCinCLE;#60Minutes;0.544505552;257;4
#Trump2016;#EastVillage;0.543732811;314;84
#Trump2016;#ThankAVet;0.543591515;314;308
#ObamaCare;#CruzFraud;0.541823227;236;56
#MakeAmericaGreatAgain;#NATO;0.541821804;173;206
#ImWithYou;#ALConvention2016;0.540770719;133;8
#CruzFraud;#ObamaCare;0.538938292;56;236
#VoteTrump;#MDPrimary;0.538883202;348;174
#VoteTrump;#CTPrimary;0.538883202;348;56
#VoteTrump;#DEPrimary;0.538883202;348;75
#WIPrimary;#DonaldTrump;0.538546077;428;81
#AmericaFirst;#HistoryMade;0.537661659;15;129
#WeTrumpHate;#AmericaFirst;0.537489922;364;15
#WeTrumpHate;#MAGA;0.537489922;364;172
#campaignfinance;#TrumpPence16;0.536049317;33;325
#Trump2016;#MemorialDay;0.535599783;314;192
#SCPrimary;#fairandbalancedmyass;0.53494549;277;94
#DemsInPhilly;#NeverHillary;0.534325658;75;223
#MakeAmericaGreatAgain;#RogerStone;0.534085954;173;267
#trump2016;#VoteTrumpVT;0.534068606;314;358
#Trump360;#Trump2016;0.53390283;315;314
#ICYMI;#VoteTrumpVT;0.533887994;133;358
#NewYorkValues;#VoteTrumpNY;0.533246846;228;356
#VoteTrumpVT;#ICYMI;0.532765051;358;133
#VoteTrumpVT;#trump2016;0.532765051;358;314
#Trump2016;#MSPrimary;0.532018811;314;201
#Trump2016;#AIPAC2016;0.530096973;314;7
#MakeAmericaGreatAgain;#smallbiz;0.528302857;173;280
#RNCwithBernie;#MakeAmericaGreatAgain;0.528122524;265;173
#RNCwithBernie;#TrumpIsWithYou;0.528122524;265;321
#TrumpIsWithYou;#RNCwithBernie;0.528122524;321;265
#ImWithHer;#VirWINia;0.527964058;133;347
#Trump2016;#TRUMP2016;0.526894651;314;314
#AmericaFirst;#NBCNewsForum;0.526667866;15;207
#NewYorkValues;#POTUS;0.526423702;228;247
#Trump2016;#PhilandoCastile;0.525763262;314;245
#Trump2016;#MegynKellyPresents;0.525220811;314;191
#SCPrimary;#VoteTrump;0.525171573;277;348
#Trump2016;#GunViolence;0.52430583;314;118
#VoteTrump;#AZPrimary;0.523498555;348;22
#1;#CrookedHillary;0.522693314;1;54
#WORK;#ImWithYou;0.520833333;429;133
#WORK;#Trump2016;0.520833333;429;314
#DemConvention;#RollCallVote;0.519679159;69;268
#VoteTrumpNV;#ICYMI;0.519090133;355;133
#VoteTrumpNV;#trump2016;0.519090133;355;314
#LGBT;#LoveTrumpsHate;0.519081271;158;158
#VoterRegistrationDay;#NationalVoterRegistrationDay;0.51894136;347;205
#SB50;#NHPrimary;0.518537724;271;228
#SB50;#FITN;0.518537724;271;95
#SuperBowlSunday;#NHPrimary;0.518537724;293;228
#SuperBowlSunday;#FITN;0.518537724;293;95
#FITN;#CruzFraud;0.518315746;95;56
#VoteTrump;#WATCH;0.517992713;348;363
#FightForFamilies;#EastVillage;0.517744706;94;84
#Trump2016;#CAPrimary;0.516997531;314;34
#VoteTrump;#MSNBCTownhall;0.516743535;348;201
#WeTrumpHate;#LibrarianOfCongress;0.516395559;364;158
#LibrarianOfCongress;#WeTrumpHate;0.516395559;158;364
#Hannity;#VoteTrumpIL;0.515635243;118;350
#Trump2016;#InternationalNursesDay;0.514986169;314;142
#AmericaFirst;#POTUS;0.514446953;15;247
#MakeAmericaGreatAgain;#NASCAR;0.514296388;173;205
#VoteTrumpIL;#Hannity;0.514138817;350;118
#VoteTrumpIL;#Trump2016;0.514138817;350;314
#Trump2016;#OrlandoUnited;0.513935188;314;242
#TrumpWon;#iRegistered;0.513609015;330;145
#ImWithYou;#ICYMI;0.513480758;133;133
#VoteTrump;#FoxNews;0.513110659;348;105
#sitin;#Olmstead;0.511782141;280;237
#EstoyConElla;#RIPrimary;0.511505065;92;253
#DemPlatform;#NYCPride;0.511371639;71;232
#VoteTrump;#SCPrimary;0.510606449;348;277
#LoveTrumpsHate;#LGBT;0.509823483;158;158
#POTUS;#NewYorkValues;0.508482545;247;228
#Trump2016;#HoustonFlood;0.506658987;314;130
#Brexit;#BrexitVote;0.506585613;28;29
#ObamaCare;#VotersSpeak;0.505792648;236;347
#MakeAmericaGreatAgain;#OnTheRecord;0.505782608;173;238
#DDay;#1;0.505460517;58;1
#UAW;#Trump2016;0.504668181;335;314
#MakeAmericaGreatAgain;#MaitnerStrong;0.504635824;173;172
#VoteTrumpNH;#Trump2016;0.504284476;354;314
#Trump2016;#WesternTuesday;0.504173294;314;364
#VotersSpeak;#ObamaCare;0.502891627;347;236
#TrumpTrain;#POTUS;0.502368693;328;247
#Trump2016;#CincoDeMayo;0.502192682;314;43
#WeMadeHistory;#DemsInPHL;0.501907;364;75
#SCPrimary;#Ted;0.501437279;277;305
#2A;#MichaelBrown;0.500753502;3;194
#2A;#MothersoftheMovement;0.500753502;3;201
#2A;#ChangeAgents;0.500753502;3;41
#ImWithYou;#NAACP107;0.500682585;133;203
#Debates2016;#NationalVoterRegistrationDay;0.50031677;65;205
