name1;name2;weight;Source;Target
#FITN;#BikersForTrump;0.029078045;95;24
#MAGA;#GIBill;0.02906206;172;107
#MAGA;#veterans;0.02906206;172;346
#smallbiz;#ICYMI;0.0290522;280;133
#VoterRegistrationDay;#TPP;0.029048235;347;312
#TPP;#VoterRegistrationDay;0.029048235;312;347
#TPP;#MakeAmericaGreatAgain;0.029048235;312;173
#JuntosSePuede;#CrookedHillary;0.029048235;151;54
#NeverHillary;#MSM;0.029042862;223;201
#NeverHillary;#VoterFraud;0.029042862;223;347
#Debates2016;#HispanicHeritageMonth;0.029042029;65;128
#ShesWithUs;#AmericaFirst;0.029037691;278;15
#VoteTrump;#Enjoy;0.029034354;348;90
#fairandbalancedmyass;#VoteTrumpSC;0.029032633;94;357
#Prince;#Trump2016;0.029022521;249;314
#Prince;#MakeAmericaGreatAgain;0.029022521;249;173
#HillaryClinton;#Trump2016;0.029022521;118;314
#HillaryClinton;#MakeAmericaGreatAgain;0.029022521;118;173
#WIPrimary;#UtahCaucus;0.029022131;428;345
#WIPrimary;#UTCaucus;0.029022131;428;346
#BlackWomensEqualPay;#MakeAmericaSafeAgain;0.029018311;27;173
#CaucusForTrump;#MAKEAMERICAGREATAGAIN;0.029008323;40;173
#VoteTrump2016;#ImWithHer;0.029007549;349;133
#MakeAmericaSafeAgain;#TrumpIsWithYou;0.029005823;173;321
#MAGA;#MoreInCommon;0.028999881;172;197
#WomensEqualityDay;#Obamacare;0.02899839;429;236
#WIPrimary;#ArizonaPrimary;0.028995238;428;19
#WIPrimary;#AZPrimary;0.028995238;428;22
#TrumpPence16;#NAACP107;0.028987257;325;203
#Trump;#OHHillYes;0.028979795;313;236
#DemsInPhilly;#Filibuster;0.028977478;75;94
#DemsInPhilly;#Enough;0.028977478;75;91
#DemsInPhilly;#OrlandoUnited;0.028977478;75;242
#SuperTuesday;#VoteTrump2016;0.028976363;295;349
#PrimaryDay;#GOP;0.028974415;248;109
#WIPrimary;#AmericanSamoa;0.028971349;428;17
#primary;#HRC4PA;0.028955293;247;130
#presidenttrump;#HRC4PA;0.028955293;247;130
#HRC4PA;#primary;0.028955293;130;247
#HRC4PA;#presidenttrump;0.028955293;130;247
#Trump360;#NewYorkValues;0.02893686;315;228
#Trump360;#NYPrimary;0.02893686;315;232
#Trump360;#VoteTrump;0.02893686;315;348
#DemsInPhilly;#LaborDay;0.028915042;75;155
#WIPrimary;#Brussels;0.028904364;428;30
#BrexitVote;#TurnUpToVote;0.028895885;29;334
#NHPrimary;#SouthCarolinaPrimary;0.028894658;228;283
#VoteTrumpNY;#StopGunViolence;0.028869206;356;290
#ImWithYou;#Charleston9;0.028834877;133;42
#TrumpTrain;#NoLoyalty;0.028822123;328;230
#KansasCaucus;#VoteTrumpMI;0.028813462;152;352
#DisarmHate;#LaudatoSi;0.028782017;77;156
#Obamacare;#TrumpPence16;0.028749917;236;325
#Hillary2016;#WomensEqualityDay;0.028746371;118;429
#BlacksForTrump;#WomensEqualityDay;0.028746371;27;429
#BlackMenForBernie;#WomensEqualityDay;0.028746371;25;429
#CrookedHillary;#taxplan;0.028728862;54;295
#SmallBizWeek;#ThanksObama;0.028726965;281;309
#ThanksObama;#SmallBizWeek;0.028726965;309;281
#Wisconsin;#WISCONSIN;0.028722759;428;428
#MoreInCommon;#CrookedHillary;0.028703876;197;54
#StandTogether;#RNCINCLE;0.028703465;285;257
#RNCINCLE;#NATO;0.028703465;257;206
#RNCINCLE;#StandTogether;0.028703465;257;285
#FITN;#ICYMI;0.028671121;95;133
#SCOTUS;#TBT;0.028664746;277;296
#TrumpPence16;#WORK;0.02862351;325;429
#FITN;#VoteTrumpIL;0.028621569;95;350
#VoteTrumpNV;#RobotRubio;0.028617218;355;266
#FITN;#VoteTrumpMA;0.028615836;95;351
#ImWithHer;#brexit;0.028614125;133;28
#FITN;#VoteTrumpNC;0.028609742;95;353
#FITN;#VoteTrumpMI;0.02860614;95;352
#VoteTrumpSC;#NHPrimary;0.028604156;357;228
#VoteTrumpSC;#FITN;0.028604156;357;95
#SuperSaturday;#MorningJoe;0.028600128;294;199
#FITN;#VoteTrumpVT;0.028599054;95;358
#iVoted;#HoustonFlood;0.028588173;145;130
#HoustonFlood;#iVoted;0.028588173;130;145
#HoustonFlood;#PrimaryDay;0.028588173;130;248
#1;#slipping;0.028582154;1;280
#1;#Polls;0.028582154;1;247
#NeverTrump;#ImWithYou;0.028578432;224;133
#MichaelBrown;#TrumpTrain;0.028565715;194;328
#MothersoftheMovement;#TrumpTrain;0.028565715;201;328
#ChangeAgents;#TrumpTrain;0.028565715;41;328
#Enjoy;#StrongerTogether;0.028555111;90;292
#TrumpTrain;#MothersDay;0.028538264;328;200
#TBT;#AmericaFIRST;0.028523541;296;15
#ImWithYou;#TrumpDallas;0.028508272;133;319
#NHPrimary;#Trump;0.028505398;228;313
#NHPrimary;#Ford;0.028505398;228;103
#NHPrimary;#Carrier;0.028505398;228;39
#NHPrimary;#Jobs;0.028505398;228;147
#NHPrimary;#Mexico;0.028505398;228;193
#WIPrimary;#Arizona;0.028501932;428;18
#FITN;#TrumpNV;0.028497614;95;324
#CreatorsAskHRC;#OHHillYes;0.028478386;52;236
#ActOnClimate;#Prince;0.028477855;4;249
#ActOnClimate;#HillaryClinton;0.028477855;4;118
#DonaldTrump;#MAGA;0.02846732;81;172
#FITN;#NevadaCaucus;0.028453934;95;219
#trump;#IowaCaucus;0.028443713;313;144
#AmericaFirst;#MichaelBrown;0.02842785;15;194
#AmericaFirst;#MothersoftheMovement;0.02842785;15;201
#AmericaFirst;#ChangeAgents;0.02842785;15;41
#RNCinCLE;#Decision2016;0.028427686;257;66
#TedCruz;#NHPolitics;0.028415733;306;228
#DebateNight;#TrumpinEverett;0.028365814;64;320
#PAPrimary;#ImWithHer;0.028359767;243;133
#LoveTrumpsHate;#MayDay;0.02835344;158;173
#RNCinCLE;#Elkhart;0.028353418;257;87
#TrumpTrain;#INDPrimary;0.028346415;328;134
#AmericaFirst;#SecondAmendment;0.028343763;15;278
#DemocraticSitIn;#Brexit;0.028337844;71;28
#Brexit;#DemocraticSitIn;0.028337844;28;71
#LESM;#DemsInPhilly;0.028335975;157;75
#Debates2016;#LESM;0.028319142;65;157
#ImWithHer;#StanleyCup;0.028315645;133;287
#Hannity;#GOPDebate;0.028308899;118;112
#MaryBrigidMcManamon;#NHPolitics;0.028306763;173;228
#VoteTrumpMI;#LittleMarco;0.028304461;352;158
#Srebrenica;#ImWithYou;0.028297749;284;133
#NeverForget;#ImWithYou;0.028297749;222;133
#RIPrimary;#ImWithHer;0.028296417;253;133
#debate;#OpioidAwarenessWeek;0.028282718;63;240
#FNS;#MAGA;0.028278943;102;172
#Brexit;#imwithyou;0.028277344;28;133
#imwithyou;#Brexit;0.028277344;133;28
#DisarmHate;#Brexit;0.028260096;77;28
#SCOTUS;#LESM;0.028258749;277;157
#DemsInPhilly;#ArmyBDay;0.028257001;75;21
#CNN;#GO;0.028242604;46;108
#GO;#CNN;0.028242604;108;46
#MAGA;#MichaelBrown;0.028229849;172;194
#MAGA;#MothersoftheMovement;0.028229849;172;201
#MAGA;#ChangeAgents;0.028229849;172;41
#CrookedHillary;#Diwali;0.028226997;54;79
#media;#NBCNewsForum;0.028221482;188;207
#ClintonKaine;#TrumpPence2016;0.028219539;46;326
#CaucusForTrump;#trump;0.028201001;40;313
#TeamTrump;#SOTU;0.028200825;303;281
#WashingtonDC;#Trump2016;0.028182113;362;314
#WashingtonDC;#MakeAmericaGreatAgain;0.028182113;362;173
#Statehood;#Trump2016;0.028182113;288;314
#Statehood;#MakeAmericaGreatAgain;0.028182113;288;173
#NoBillNoBreak;#ShesWithUs;0.028181385;229;278
#Rubio;#FoxNews;0.028178142;270;105
#Rubio;#Trump2016;0.028178142;270;314
#Rubio;#MakeAmericaGreatAgain;0.028178142;270;173
#Bush;#FoxNews;0.028178142;32;105
#Bush;#Trump2016;0.028178142;32;314
#Bush;#MakeAmericaGreatAgain;0.028178142;32;173
#CAPrimary;#MAGA;0.028172105;34;172
#CAPrimary;#TRUMP2016;0.028172105;34;314
#Trump;#HillaryOnCNN;0.028170672;313;118
#TrumpTrain;#DDay;0.02814566;328;58
#EstoyConElla;#NYPrimary;0.028134935;92;232
#EstoyConElla;#GOP;0.028134935;92;109
#WomanCard;#SmallBizWeek;0.028133952;429;281
#makeamericagreatagain;#IowaCaucus;0.028131374;173;144
#WeAreBernie;#IowaCaucus;0.028131374;364;144
#WeWantTrump;#IowaCaucus;0.028131374;364;144
#WCS16;#LeadRight2016;0.028129395;364;156
#LeadRight2016;#WCS16;0.028129395;156;364
#DemsInPhilly;#NetNeutrality;0.02812473;75;218
#TrumpPence16;#LaborDay;0.02811634;325;155
#StrongerTogether;#Obamacare;0.028113639;292;236
#CaucusForTrump;#makeamericagreatagain;0.028100012;40;173
#CaucusForTrump;#WeAreBernie;0.028100012;40;364
#CaucusForTrump;#WeWantTrump;0.028100012;40;364
#With_Cruz_you_lose;#IowaCaucus;0.028096596;428;144
#CaucusForTrump;#With_Cruz_you_lose;0.028095143;40;428
#RNCinCLE;#VoteTrump2016;0.028071699;257;349
#WIPrimary;#AIPAC2016;0.02802499;428;7
#SCOTUS;#USMC2016;0.028021721;277;339
#Hannity;#CrookedHillary;0.027990376;118;54
#DDay;#POTUS;0.027975538;58;247
#DDay;#Elkhart;0.027975538;58;87
#VoteTrump;#WomensEqualityDay;0.027965694;348;429
#OHHillYes;#NYCPride;0.027950137;236;232
#NYCPride;#OHHillYes;0.027950137;232;236
#CAPrimary;#GunViolence;0.027940111;34;118
#TBT;#MegynKellyPresents;0.027936686;296;191
#voteTrump;#AZPrimary;0.02792789;348;22
#NHPolitics;#ECONOMY;0.027925895;228;85
#DemsInPHL;#NeverHillary;0.027909351;75;223
#NeverHillary;#YouthDay;0.02789998;223;429
#StoptheHate;#Srebrenica;0.027893092;291;284
#StoptheHate;#NeverForget;0.027893092;291;222
#ObamaCare;#TrumpTrain;0.027882444;236;328
#TrumpPence16;#Orlando;0.027878789;325;241
#TrumpPence16;#StoptheHate;0.027878789;325;291
#EastVillage;#NewYorkValues;0.027877284;84;228
#Trump;#TrumpTrain;0.027870688;313;328
#OnTheRecord;#TrumpTrain;0.027847784;238;328
#OnTheRecord;#GOPDebate;0.027847784;238;112
#LSSC;#NewYorkValues;0.027841584;159;228
#Excellent;#RNC;0.027835769;93;254
#RNC;#Excellent;0.027835769;254;93
#DemsInPhilly;#media;0.027828991;75;188
#GOPDebate;#IAPolitics;0.027828059;112;132
#AmericaFirst;#SayHerName;0.027823704;15;270
#OrlandoUnited;#StanleyCup;0.027809366;242;287
#LESM;#TrumpTrain;0.027803621;157;328
#Prince;#ActOnClimate;0.027797468;249;4
#HillaryClinton;#ActOnClimate;0.027797468;118;4
#IACaucus;#CommonCore;0.027791277;131;50
#WestVirginia;#BrexitVote;0.02778704;364;29
#MikePence;#ImWithHer;0.027785496;196;133
#Hillary2016;#CrookedHillary;0.02776351;118;54
#BlacksForTrump;#CrookedHillary;0.02776351;27;54
#BlackMenForBernie;#CrookedHillary;0.02776351;25;54
#FlashbackFriday;#Enjoy;0.02776274;102;90
#Enjoy;#FlashbackFriday;0.02776274;90;102
#VoteTrump;#TrumpinEverett;0.027743214;348;320
#SCOTUS;#ImWithYou;0.02773098;277;133
#POTUS;#TBT;0.027721416;247;296
#slipping;#SheWon;0.027712346;280;279
#Polls;#SheWon;0.027712346;247;279
#CrookedHillary;#BlackWomensEqualPay;0.027708894;54;27
#StrongerTogether;#CitizensUnited;0.027708774;292;44
#StopGunViolence;#ActOnClimate;0.02770339;290;4
#RNCinCLE;#LaborDay;0.027687336;257;155
#StoptheHate;#ImWithHer;0.027687278;291;133
#TBT;#RIPrimary;0.027671791;296;253
#MAGA;#SecondAmendment;0.02766975;172;278
#TBT;#PAPrimary;0.027661762;296;243
#MakeAmericaSafeAgain;#LAflood;0.027661329;173;156
#AZ;#AZPrimary;0.027652955;22;22
#UT;#AZPrimary;0.027652955;340;22
#VoteTrump;#MDW;0.027651163;348;175
#VoteTrump2016;#TrumpTrain;0.027641108;349;328
#BuildTheWall;#CrookedHillary;0.027633088;31;54
#DemsinPhilly;#StrongerTogether;0.027630034;75;292
#DemsinPhilly;#DNCinPHL;0.027630034;75;79
#DNCinPHL;#StrongerTogether;0.027630034;79;292
#StrongerTogether;#NPS100;0.027622346;292;232
#INPrimary;#NYPrimary;0.0276185;135;232
#FITN;#TrumpLV;0.027600723;95;322
#TrumpPence16;#election2016;0.027593027;325;85
#ICYMI;#TBT;0.027591881;133;296
#TBT;#MSNBCTownhall;0.027584386;296;201
#WeTrumpHate;#HispanicHeritageMonth;0.027583163;364;128
#HispanicHeritageMonth;#WeTrumpHate;0.027583163;128;364
#taxplan;#ICYMI;0.027569855;295;133
#TRUMPDOG;#SuperSaturday;0.027562636;319;294
#APAHM;#WomanCard;0.027562636;17;429
#HoustonFlood;#Trump2016;0.027535314;130;314
#HoustonFlood;#MakeAmericaGreatAgain;0.027535314;130;173
#TrumpTrain;#SCPrimary;0.027534993;328;277
#CrookedHillary;#FirstInPOTUS;0.027525997;54;94
#DemsinPHL;#LoveTrumpsHate;0.027523188;75;158
#TrumpTrain;#extremevetting;0.027511342;328;93
#NYPrimary;#WakeUpAmerica;0.027501822;232;362
#AmericaGreatAgain;#RNC;0.027494432;16;254
#RNC;#AmericaGreatAgain;0.027494432;254;16
#NYPrimary;#NewDay;0.027493426;232;225
#TBT;#MDPrimary;0.027491984;296;174
#TBT;#CTPrimary;0.027491984;296;56
#TBT;#DEPrimary;0.027491984;296;75
#FlashbackFriday;#MakeAmericaGreatAgain;0.027491031;102;173
#NeverTrump;#JuntosSePuede;0.027481465;224;151
#CoastGuardDay;#ImWithYou;0.027480077;47;133
#DemsInPhilly;#StanleyCup;0.027479771;75;287
#ICYMI;#RestoreTheVRA;0.027472909;133;251
#DemConvention;#Turkey;0.027466712;69;333
#MakeAmericaSafeAgain;#CrookedHillary;0.027445034;173;54
#Brexit;#TitleIX;0.02744463;28;312
#TitleIX;#Brexit;0.02744463;312;28
#MayDay;#LoveTrumpsHate;0.027435219;173;158
#CrookedHillary;#LeadRight2016;0.027431011;54;156
#1;#MSM;0.027426299;1;201
#1;#VoterFraud;0.027426299;1;347
#TrumpPence16;#POTUS;0.027420728;325;247
#TrumpTrain;#HillaryOnCNN;0.02742056;328;118
#WeMadeHistory;#Trump2016;0.027418928;364;314
#CrookedHillary;#RNCINCLE;0.027409088;54;257
#TBT;#NebraskaPrimary;0.027406521;296;216
#TBT;#TrumpForPresident;0.027406521;296;320
#SuperTuesday;#LSSC;0.027397633;295;159
#SuperTuesday;#Colbert;0.027397633;295;48
#WomanCard;#CincoDeMayo;0.027395938;429;43
#VirWINia;#RNCInCLE;0.027376026;347;257
#MSNBCTownhall;#womancard;0.027363099;201;429
#WATCH;#VoteTrumpSC;0.027361653;363;357
#Trump360;#POTUS;0.027343323;315;247
#Trump360;#VoteTrumpNY;0.027343323;315;356
#ActOnClimate;#StopGunViolence;0.027336221;4;290
#CrookedHillary;#RiggedSystem;0.027334785;54;251
#CrookedHillary;#GOPinCLE;0.027324847;54;116
#DemsInPhilly;#NBCNewsForum;0.027300843;75;207
#NeverHillary;#TrumpTrain;0.027299047;223;328
#EndCommonCore;#VoteTrump;0.027298164;88;348
#RNCinCLE;#Women4Ttump;0.027294793;257;429
#Wisconsin;#MakeAmericaGreatAgain;0.027285502;428;173
#ImWithYou;#ShesWithUs;0.027280071;133;278
#RollCallVote;#DNC;0.027267186;268;79
#vaticanwalls;#ObamaCare;0.027265043;346;236
#VirWINia;#RNCwithBernie;0.027263124;347;265
#DemPlatform;#gunviolence;0.027261815;71;118
#DemPlatform;#AsLongAsItTakes;0.027261815;71;22
#DemPlatform;#sitin;0.027261815;71;280
#DemPlatform;#NoMoreSilence;0.027261815;71;231
#VirWINia;#HillaryKaine2016;0.027260131;347;118
#NBCNewsForum;#GoodTrouble;0.027248761;207;108
#TrumpTrain;#sendDonaldtospace;0.027238787;328;278
#vaticanwalls;#MAKEAMERICAGREATAGAIN;0.027223478;346;173
#SayHerName;#Trump2016;0.027211255;270;314
#TrumpTrain;#DACA;0.027187192;328;57
#DebateNight;#Obamacare;0.027178671;64;236
#VoteTrump;#ALConvention2016;0.027174526;348;8
#SallyRideDay;#UAW;0.027145514;270;335
#UAW;#SallyRideDay;0.027145514;335;270
#RNCinCLE;#TRUMP2016;0.027129169;257;314
#RNCinCLE;#GunViolence;0.02712368;257;118
#Brexit;#Trump;0.027122322;28;313
#Brexit;#Clinton;0.027122322;28;45
#Clinton;#Brexit;0.027122322;45;28
#HistoryMade;#MakeAmericaGreatAgain;0.027118644;129;173
#Debates2016;#LibrarianOfCongress;0.027111069;65;158
#SmallBizWeek;#TrumpTrain;0.027106515;281;328
#StrongerTogether;#GOPinCLE;0.027103334;292;116
#FITN;#WH;0.027095074;95;365
#FITN;#DavidCameron;0.027095074;95;57
#MSNBCTownhall;#WomanCard;0.02709141;201;429
#StopGunViolence;#StrongerTogether;0.027072028;290;292
#TrumpTrain;#WIBackHer;0.027062535;328;428
#StrongerTogether;#RNCINCLE;0.027060667;292;257
#CrookedHillary;#LAflood;0.027060629;54;156
#CrookedHillary;#TrumpYourself;0.027051098;54;331
#DemsInPhilly;#CommanderInChiefForum;0.027041946;75;49
#FITN;#NVcaucus;0.027033859;95;232
#RNCinCLE;#SaveElephants;0.027026087;257;270
#SuperTuesday;#TeamTrump;0.027019317;295;303
#SuperTuesday;#MaitnerStrong;0.027019317;295;172
#Debates2016;#WeTrumpHate;0.027009736;65;364
#FITN;#Trump4President;0.026999818;95;316
#NewYorkValues;#TBT;0.02697579;228;296
#NewYorkValues;#HillaryOnGMA;0.02697579;228;127
#TrumpTrain;#Teachers4Trump;0.026969333;328;296
#TrumpTrain;#CA4Trump;0.026969333;328;33
#TrumpTrain;#NeverDems;0.026969333;328;221
#DebateNight;#RIP;0.026962906;64;252
#DebateNight;#JuanGabriel;0.026962906;64;150
#DebateNight;#DivoDeJuarez;0.026962906;64;78
#DemPlatform;#EndGunViolence;0.026960469;71;89
#DemPlatform;#DisarmHate;0.026960469;71;77
#CrookedHillary;#ClintonKaine;0.026954085;54;46
#RIP;#GoodTrouble;0.026947641;252;108
#JuanGabriel;#GoodTrouble;0.026947641;150;108
#DivoDeJuarez;#GoodTrouble;0.026947641;78;108
#GoodTrouble;#RIP;0.026947641;108;252
#GoodTrouble;#JuanGabriel;0.026947641;108;150
#GoodTrouble;#DivoDeJuarez;0.026947641;108;78
#ThankAVet;#CaucusForTrump;0.026947278;308;40
#WakeUpAmerica;#makersandtakers;0.026941231;362;173
#VoteTrumpNV;#LSSC;0.026938463;355;159
#VoteTrumpNV;#Colbert;0.026938463;355;48
#MAGA;#VoteTrumpMI;0.026936971;172;352
#MorningJoe;#TrumpTrain;0.026931312;199;328
#WHD;#MakeAmericaGreatAgain;0.026925511;367;173
#Clinton;#GIBill;0.026916451;45;107
#Clinton;#veterans;0.026916451;45;346
#GIBill;#Trump;0.026916451;107;313
#GIBill;#Clinton;0.026916451;107;45
#veterans;#Trump;0.026916451;346;313
#veterans;#Clinton;0.026916451;346;45
#LyingTed;#POTUS;0.02690808;171;247
#DemConvention;#MikePence;0.026894608;69;196
#TrumpTrain;#smallbiz;0.026884054;328;280
#TrumpTrain;#VirWINia;0.026867909;328;347
#TrumpTrain;#APAHM;0.026867161;328;17
#ImWithHernandez;#DemConvention;0.026866915;133;69
#TrumpTrain;#WHCD;0.026849521;328;366
#LawandOrder;#RosanellEaton;0.026849468;156;269
#TrumpTrain;#FNS;0.026835134;328;102
#TrumpTrain;#MayDay;0.026826443;328;173
#TBT;#ArmedForcesDay;0.026825271;296;20
#Wisconsin;#TrumpTrain;0.026795284;428;328
#ImWithHer;#NABJNAHJ16;0.026791439;133;204
#TeacherAppreciationDay;#ThanksObama;0.026787747;296;309
#ThanksObama;#TeacherAppreciationDay;0.026787747;309;296
#RNCinCLE;#media;0.02677605;257;188
#ThanksObama;#Trump2016;0.026757643;309;314
#ThanksObama;#MakeAmericaGreatAgain;0.026757643;309;173
#MikePence;#TrumpPence16;0.026751916;196;325
#HoustonFlood;#NewYorkValues;0.026742616;130;228
#VoteTrumpSC;#MakeYoutubeGreatAgain;0.026734393;357;173
#TurnUpToVote;#CrookedHillary;0.026733322;334;54
#RNCinCLE;#Teachers4Trump;0.026729686;257;296
#RNCinCLE;#CA4Trump;0.026729686;257;33
#RNCinCLE;#NeverDems;0.026729686;257;221
#ImWithHer;#UnderstandSlavery;0.026727304;133;335
#slipping;#TrumpWon;0.026706192;280;330
#slipping;#1;0.026706192;280;1
#Polls;#TrumpWon;0.026706192;247;330
#Polls;#1;0.026706192;247;1
#Donald;#VoteTrump;0.026696567;80;348
#Caribbean;#GunViolence;0.02669621;34;118
#GunViolence;#Caribbean;0.02669621;118;34
#TBT;#MayDay;0.026677465;296;173
#MakeAmericaSafeAgain;#TrumpYourself;0.026670015;173;331
#VoteTrumpSC;#VoteTrumpNH;0.02666724;357;354
#makersandtakers;#WakeUpAmerica;0.026665956;173;362
#LightweightSenatorMarcoRubio;#TrumpTrain;0.026663112;158;328
#SCOTUS;#NYCPride;0.026654766;277;232
#Pulse;#StrongerTogether;0.026650676;250;292
#POTUS;#FITN;0.026646766;247;95
#RNCinCLE;#Caribbean;0.026640064;257;34
#MAGA;#WorldRefugeeDay;0.026610554;172;429
#TitleIX;#GIBill;0.026606359;312;107
#TitleIX;#veterans;0.026606359;312;346
#GIBill;#TitleIX;0.026606359;107;312
#veterans;#TitleIX;0.026606359;346;312
#NeverHillary;#TeamUSA;0.026604711;223;304
#NeverHillary;#OpeningCeremony;0.026604711;223;239
#NeverHillary;#Rio2016;0.026604711;223;251
#TBT;#ORPrimary;0.026596751;296;242
#ElectionDay;#LESM;0.026587259;86;157
#DefendtheSecond;#LESM;0.026587259;68;157
#ImWithHer;#UPUPUP;0.026575251;133;337
#CrookedHillary;#StandTogether;0.026575071;54;285
#TrumpTrain;#MattSchlapp;0.026567289;328;173
#TrumpTrain;#jenniferrubin;0.026567289;328;145
#TrumpPence2016;#CitizensUnited;0.026560686;326;44
#NeverTrump;#ImWithHer;0.026559124;224;133
#FlashbackFriday;#ImWithYou;0.026554077;102;133
#DemPlatform;#NotOneMore;0.026552161;71;232
#DemPlatform;#holdthefloor;0.026540973;71;129
#ECONOMY;#NHPolitics;0.026532589;85;228
#ECONOMY;#FITN;0.026532589;85;95
#DemPlatform;#goodtrouble;0.026519945;71;108
#LoveTrumpsHate;#POTUS;0.026511137;158;247
#ugpride2016;#sendDonaldtospace;0.026505864;335;278
#sendDonaldtospace;#ugpride2016;0.026505864;278;335
#ImWithYou;#Filibuster;0.026503956;133;94
#ImWithYou;#Enough;0.026503956;133;91
#ImWithYou;#OrlandoUnited;0.026503956;133;242
#AmericaFirst;#AmericaFIRST;0.026501174;15;15
#enough;#StrongerTogether;0.026478843;91;292
#CrookedHillary;#RNCInCLE;0.026457727;54;257
#NeverTrump;#PurpleHeartDay;0.026448439;224;251
#CrookedHillary;#TrumpIsWithYou;0.026438993;54;321
#FlashbackFriday;#AmericaFirst;0.026436842;102;15
#FlashbackFriday;#TrumpPence16;0.026436842;102;325
#NPS100;#ImWithHer;0.02642759;232;133
#MAGA;#MemorialDay;0.026426539;172;192
#MakeAmericaSafeAgain;#NATO;0.026416065;173;206
#AmericaFirst;#MegynKellyPresents;0.026415766;15;191
#CrookedHillary;#RNCwithBernie;0.026409696;54;265
#TRUMP2016;#Caribbean;0.026401943;314;34
#Caribbean;#MAGA;0.026401943;34;172
#Caribbean;#TRUMP2016;0.026401943;34;314
#GOPDebate;#GO;0.026399339;112;108
#VoteTrump;#TRUMP;0.026391572;348;313
#NeverTrump;#IranDeal;0.02639068;224;145
#TrumpTrain;#Caribbean;0.026382857;328;34
#DemPlatform;#Olmstead;0.026382027;71;237
#JuntosSePuede;#NeverTrump;0.026371656;151;224
#LoveTrumpsHate;#WeMadeHistory;0.026359685;158;364
#Indiana;#TBT;0.026343173;133;296
#2A;#ICYMI;0.026332585;3;133
#RNCinCLE;#NBCNewsForum;0.026329702;257;207
#VoteTrump;#MemorialDay;0.026328969;348;192
#TrumpTrain;#VoteTrumpNV;0.026324244;328;355
#LittleMarco;#VoteTrumpMI;0.026324102;158;352
#INPrimary;#WashingtonDC;0.026286617;135;362
#INPrimary;#Statehood;0.026286617;135;288
#LAflood;#MakeAmericaSafeAgain;0.02628639;156;173
#enough;#TBT;0.026279828;91;296
#MAGA;#TRUMP;0.026278042;172;313
#ImWithHer;#BrexitVote;0.0262731;133;29
#MakeAmericaSafeAgain;#StandTogether;0.026259616;173;285
#MadeInAmerica;#Trump2016;0.026252231;171;314
#MadeInAmerica;#MakeAmericaGreatAgain;0.026252231;171;173
#MAGA;#INDPrimary;0.026250102;172;134
#NewYorkValues;#StopGunViolence;0.026239626;228;290
#CrookedHillary;#GoodTrouble;0.026224414;54;108
#TrumpTrain;#NVcaucus;0.026211903;328;232
#NeverTrump;#CrookedHillary;0.02618025;224;54
#CoastGuardDay;#LESM;0.026174584;47;157
#HoustonFlood;#ICYMI;0.026173214;130;133
#HoustonFlood;#VoteTrumpNY;0.026173214;130;356
#DebateNight;#GoodTrouble;0.02616942;64;108
#TBT;#INPrimary;0.026166926;296;135
#CaucusForTrump;#1;0.026151552;40;1
#CrookedHillary;#HillaryKaine2016;0.026136577;54;118
#POTUS;#TurnUpToVote;0.026119908;247;334
#TrumpTrain;#NevadaCaucus;0.026116987;328;219
#AmericaFirst;#ORPrimary;0.026116132;15;242
#ImWithHernandez;#RestoreTheVRA;0.026113752;133;251
#Pulse;#TBT;0.026112729;250;296
#TrumpTrain;#LawandOrder;0.026112001;328;156
#RNCinCLE;#CommanderInChiefForum;0.026110135;257;49
#DemsinPHL;#LGBT;0.026108297;75;158
#Trump;#MadeInAmerica;0.026102497;313;171
#TBT;#MadeInAmerica;0.026096824;296;171
#PAPrimary;#womancard;0.026094585;243;429
#TBT;#FNS;0.026092845;296;102
#SuperSaturday;#MSPrimary;0.026089698;294;201
#OrlandoUnited;#Filibuster;0.026086503;242;94
#OrlandoUnited;#Enough;0.026086503;242;91
#NeverTrump;#VirWINia;0.026070586;224;347
#VirWINia;#TrumpIsWithYou;0.026051524;347;321
#ActOnClimate;#SallyRideDay;0.026045019;4;270
#MAGA;#UAW;0.026043952;172;335
#VoteTrumpNV;#TeamTrump;0.026042704;355;303
#VoteTrumpNV;#MaitnerStrong;0.026042704;355;172
#RIPrimary;#womancard;0.026040548;253;429
#MAKEAMERICAGREATAGAIN;#GOPDebate;0.026040236;173;112
#ArmedForcesDay;#ImWithHer;0.026037259;20;133
#VoteTrumpNY;#Prince;0.025986636;356;249
#VoteTrumpNY;#HillaryClinton;0.025986636;356;118
#ArmedForcesDay;#Trump2016;0.02598415;20;314
#Greta;#LoneStarState;0.025969304;117;158
#Greta;#SuperTuesday;0.025969304;117;295
#LoneStarState;#Greta;0.025969304;158;117
#MAGA;#DDay;0.025961305;172;58
#CaucusForTrump;#NHPrimary;0.025960354;40;228
#NHPolitics;#IACaucus;0.025914596;228;131
#Imwithyou;#ImWithYou;0.025914115;133;133
#VirWINia;#NeverTrump;0.025897542;347;224
#OrlandoUnited;#Trump;0.025896931;242;313
#RNCwithBernie;#VirWINia;0.025868536;265;347
#GIBill;#imwithyou;0.025867867;107;133
#veterans;#imwithyou;0.025867867;346;133
#imwithyou;#GIBill;0.025867867;133;107
#imwithyou;#veterans;0.025867867;133;346
#GOPConvention;#HillaryKaine2016;0.025857932;110;118
#Brexit;#Imwithyou;0.025857165;28;133
