"name1","name2","aehnlichkeit"
"#TrumpIsWithYou","#WCS16","1.0"
"#NAACP107","#WCS16","1.0"
"#VoterFraud","#WCS16","1.0"
"#Enjoy","#WCS16","1.0"
"#taxplan","#WCS16","1.0"
"#smallbiz","#WCS16","1.0"
"#FlashbackFriday","#WCS16","1.0"
"#PurpleHeartDay","#WCS16","1.0"
"#ImWithHernandez","#WCS16","1.0"
"#sendDonaldtospace","#WCS16","1.0"
"#AIDSFreeGeneration","#WCS16","1.0"
"#MSM","#WCS16","1.0"
"#MAGA","#WCS16","1.0"
"#StopGunViolence","#WCS16","1.0"
"#NeverTrump","#WCS16","1.0"
"#KhizrKhan","#WCS16","1.0"
"#RNCinCLE","#WCS16","1.0"
"#VoteTrump","#WCS16","1.0"
"#DemsInPHL","#WCS16","1.0"
"#HillaryKaine2016","#WCS16","1.0"
"#60Minutes","#WCS16","1.0"
"#FeelTheBern","#WCS16","1.0"
"#GOPinCLE","#WCS16","1.0"
"#makersandtakers","#WCS16","1.0"
"#campaignfinance","#WCS16","1.0"
"#NATO","#WCS16","1.0"
"#StandTogether","#WCS16","1.0"
"#CitizensUnited","#WCS16","1.0"
"#TrumpPence16","#WCS16","1.0"
"#GOPConvention","#WCS16","1.0"
"#NeverForget","#WCS16","1.0"
"#Turkey","#WCS16","1.0"
"#fixdemocracyfirst","#WCS16","1.0"
"#Orlando","#WCS16","1.0"
"#ImWithHer","#WCS16","1.0"
"#Srebrenica","#WCS16","1.0"
"#StoptheHate","#WCS16","1.0"
"#LeadRight2016","#WCS16","1.0"
"#FirstInPOTUS","#WCS16","1.0"
"#RiggedSystem","#WCS16","1.0"
"#ImWithYou","#WCS16","0.855662432703"
"#TBT","#WCS16","1.0"
"#ICYMI","#WCS16","1.0"
"#LoveTrumpsHate","#WCS16","1.0"
"#CreatorsAskHRC","#WCS16","1.0"
"#AmericaFirst","#WCS16","1.0"
"#UPUPUP","#WCS16","1.0"
"#WakeUpAmerica","#WCS16","1.0"
"#TurnUpToVote","#WCS16","1.0"
"#CrookedHillary","#WCS16","1.0"
"#AlwaysTrump","#WCS16","1.0"
"#Hannity","#WCS16","1.0"
"#POTUS","#WCS16","1.0"
"#Trump","#WCS16","1.0"
"#OHHillYes","#WCS16","1.0"
"#dtmag","#WCS16","1.0"
"#USMC2016","#WCS16","1.0"
"#NYCPride","#WCS16","1.0"
"#MegynKellyPresents","#WCS16","1.0"
"#INDPrimary","#WCS16","1.0"
"#DemPlatform","#WCS16","1.0"
"#Brexit","#WCS16","1.0"
"#ORPrimary","#WCS16","1.0"
"#MadeInAmerica","#WCS16","1.0"
"#BrexitVote","#WCS16","1.0"
"#DemocraticSitIn","#WCS16","1.0"
"#imwithyou","#WCS16","1.0"
"#TitleIX","#WCS16","1.0"
"#Clinton","#WCS16","1.0"
"#Trump360","#WCS16","1.0"
"#gunviolence","#WCS16","1.0"
"#AsLongAsItTakes","#WCS16","1.0"
"#EauClaire","#WCS16","1.0"
"#Indiana","#WCS16","1.0"
"#sitin","#WCS16","1.0"
"#EndGunViolence","#WCS16","1.0"
"#NotOneMore","#WCS16","1.0"
"#VoteTrumpNY","#WCS16","1.0"
"#InternationalNursesDay","#WCS16","1.0"
"#holdthefloor","#WCS16","1.0"
"#NoMoreSilence","#WCS16","1.0"
"#goodtrouble","#WCS16","1.0"
"#NoBillNoBreak","#WCS16","1.0"
"#Olmstead","#WCS16","1.0"
"#GIBill","#WCS16","1.0"
"#veterans","#WCS16","1.0"
"#MoreInCommon","#WCS16","1.0"
"#Imwithyou","#WCS16","1.0"
"#DisarmHate","#WCS16","1.0"
"#WashingtonDC","#WCS16","1.0"
"#Statehood","#WCS16","1.0"
"#LaudatoSi","#WCS16","1.0"
"#presidenttrump","#WCS16","1.0"
"#primary","#WCS16","1.0"
"#JohnRyder","#WCS16","1.0"
"#Charleston9","#WCS16","1.0"
"#TrumpDallas","#WCS16","1.0"
"#GOPDebate","#WCS16","1.0"
"#ShesWithUs","#WCS16","1.0"
"#Enough","#WCS16","1.0"
"#Filibuster","#WCS16","1.0"
"#OrlandoUnited","#WCS16","1.0"
"#ArmyBDay","#WCS16","1.0"
"#NetNeutrality","#WCS16","1.0"
"#AZ","#WCS16","1.0"
"#StanleyCup","#WCS16","1.0"
"#RTM2016","#WCS16","1.0"
"#RepMikeKelly","#WCS16","1.0"
"#NebraskaPrimary","#WCS16","1.0"
"#MSNBCTownhall","#WCS16","1.0"
"#TrumpForPresident","#WCS16","1.0"
"#MattSchlapp","#WCS16","1.0"
"#jenniferrubin","#WCS16","1.0"
"#HistoryMade","#WCS16","1.0"
"#MothersDay","#WCS16","1.0"
"#MadeForHistory","#WCS16","1.0"
"#KentuckyDerby","#WCS16","1.0"
"#CTPrimary","#WCS16","1.0"
"#DEPrimary","#WCS16","1.0"
"#DDay","#WCS16","1.0"
"#Decision2016","#WCS16","1.0"
"#Elkhart","#WCS16","1.0"
"#MDPrimary","#WCS16","1.0"
"#CAPrimary","#WCS16","1.0"
"#CincoDeMayo","#WCS16","1.0"
"#SmallBizWeek","#WCS16","1.0"
"#TRUMP2016","#WCS16","1.0"
"#GunViolence","#WCS16","1.0"
"#SaveElephants","#WCS16","1.0"
"#ThanksObama","#WCS16","1.0"
"#TeacherAppreciationDay","#WCS16","1.0"
"#Teachers4Trump","#WCS16","1.0"
"#CA4Trump","#WCS16","1.0"
"#NeverDems","#WCS16","1.0"
"#Caribbean","#WCS16","1.0"
"#EstoyConElla","#WCS16","1.0"
"#UnderstandSlavery","#WCS16","1.0"
"#MemorialDay","#WCS16","1.0"
"#TRUMP","#WCS16","1.0"
"#PAPrimary","#WCS16","1.0"
"#MDW","#WCS16","1.0"
"#RIPrimary","#WCS16","1.0"
"#GOP","#WCS16","1.0"
"#MeetTheTrumps","#WCS16","1.0"
"#HaileyPuckett","#WCS16","1.0"
"#NewDay","#WCS16","1.0"
"#SallyRideDay","#WCS16","1.0"
"#UAW","#WCS16","1.0"
"#WattersWorld","#WCS16","1.0"
"#iVoted","#WCS16","1.0"
"#PrimaryDay","#WCS16","1.0"
"#ArizonaPrimary","#WCS16","1.0"
"#ArmedForcesDay","#WCS16","1.0"
"#INPrimary","#WCS16","1.0"
"#APAHM","#WCS16","1.0"
"#MichaelBrown","#WCS16","1.0"
"#MothersoftheMovement","#WCS16","1.0"
"#ChangeAgents","#WCS16","1.0"
"#SecondAmendment","#WCS16","1.0"
"#SayHerName","#WCS16","1.0"
"#FNS","#WCS16","1.0"
"#MayDay","#WCS16","1.0"
"#AmericaFIRST","#WCS16","1.0"
"#EastVillage","#WCS16","1.0"
"#EarthDay","#WCS16","1.0"
"#ActOnClimate","#WCS16","1.0"
"#DonaldTrump","#WCS16","1.0"
"#Prince","#WCS16","1.0"
"#HillaryOnCNN","#WCS16","1.0"
"#HillaryClinton","#WCS16","1.0"
"#HillaryOnGMA","#WCS16","1.0"
"#HoustonFlood","#WCS16","1.0"
"#FightForFamilies","#WCS16","1.0"
"#Derp","#WCS16","1.0"
"#VoteTrump2016","#WCS16","1.0"
"#HRC4PA","#WCS16","1.0"
"#LyingTed","#WCS16","1.0"
"#VoteTrumpWI","#WCS16","1.0"
"#NeverCruz","#WCS16","1.0"
"#NYPrimary","#WCS16","1.0"
"#Racine","#WCS16","1.0"
"#Wausau","#WCS16","1.0"
"#UtahCaucus","#WCS16","1.0"
"#UTCaucus","#WCS16","1.0"
"#AmericanSamoa","#WCS16","1.0"
"#Brussels","#WCS16","1.0"
"#Arizona","#WCS16","1.0"
"#AIPAC2016","#WCS16","1.0"
"#AZPrimary","#WCS16","1.0"
"#TrumpCountry","#WCS16","1.0"
"#Mormon","#WCS16","1.0"
"#UtahPrimary","#WCS16","1.0"
"#Utah4Trump","#WCS16","1.0"
"#Utah","#WCS16","1.0"
"#voteTrump","#WCS16","1.0"
"#CNN","#WCS16","1.0"
"#UT","#WCS16","1.0"
"#EndCommonCore","#WCS16","1.0"
"#Trump2016","#WCS16","1.0"
"#GO","#WCS16","1.0"
"#SuperTuesday","#WCS16","1.0"
"#MAKEAMERICAGREATAGAIN","#WCS16","1.0"
"#Donald","#WCS16","1.0"
"#LightweightSenatorMarcoRubio","#WCS16","1.0"
"#LSSC","#WCS16","1.0"
"#trump","#WCS16","1.0"
"#NewYorkValues","#WCS16","1.0"
"#trump2016","#WCS16","1.0"
"#TrumpWaikiki","#WCS16","1.0"
"#Mahalo","#WCS16","1.0"
"#Mediafraud","#WCS16","1.0"
"#MSPrimary","#WCS16","1.0"
"#TRUMPDOG","#WCS16","1.0"
"#SuperBowlSunday","#WCS16","1.0"
"#SuperSaturday","#WCS16","1.0"
"#SB50","#WCS16","1.0"
"#LittleMarco","#WCS16","1.0"
"#KansasCaucus","#WCS16","1.0"
"#GPLFers","#WCS16","1.0"
"#NHPrimary","#WCS16","1.0"
"#MorningJoe","#WCS16","1.0"
"#TrumpSupporters","#WCS16","1.0"
"#NHPolitics","#WCS16","1.0"
"#KenLangone","#WCS16","1.0"
"#NeilCavuto","#WCS16","1.0"
"#Fox","#WCS16","1.0"
"#OnTheRecord","#WCS16","1.0"
"#NewHampshire","#WCS16","1.0"
"#ECONOMY","#WCS16","1.0"
"#FAIL","#WCS16","1.0"
"#Politician","#WCS16","1.0"
"#NASCAR","#WCS16","1.0"
"#VoteTrumpNH","#WCS16","1.0"
"#RobotRubio","#WCS16","1.0"
"#CBNNews","#WCS16","1.0"
"#StopCommonCore","#WCS16","1.0"
"#VotersSpeak","#WCS16","1.0"
"#RogerStone","#WCS16","1.0"
"#2016","#WCS16","1.0"
"#Greta","#WCS16","1.0"
"#ObamaCare","#WCS16","1.0"
"#CruzFraud","#WCS16","1.0"
"#LoneStarState","#WCS16","1.0"
"#HarveyPitt","#WCS16","1.0"
"#IowaCaucus","#WCS16","1.0"
"#MakeYoutubeGreatAgain","#WCS16","1.0"
"#NoLoyalty","#WCS16","1.0"
"#NVcaucus","#WCS16","1.0"
"#TrumpLV","#WCS16","1.0"
"#IAPolitics","#WCS16","1.0"
"#SOTU","#WCS16","1.0"
"#CaucusForTrump","#WCS16","1.0"
"#NevadaCaucus","#WCS16","1.0"
"#TrumpNV","#WCS16","1.0"
"#VoteTrumpVT","#WCS16","1.0"
"#VoteTrumpMI","#WCS16","1.0"
"#VoteTrumpNC","#WCS16","1.0"
"#VoteTrumpMA","#WCS16","1.0"
"#VoteTrumpIL","#WCS16","1.0"
"#BikersForTrump","#WCS16","1.0"
"#IACaucus","#WCS16","1.0"
"#FITN","#WCS16","1.0"
"#VoteTrumpNV","#WCS16","1.0"
"#WATCH","#WCS16","1.0"
"#fairandbalancedmyass","#WCS16","1.0"
"#Ted","#WCS16","1.0"
"#SouthCarolina","#WCS16","1.0"
"#GoldenGlobe","#WCS16","1.0"
"#Laurence","#WCS16","1.0"
"#FoxNews","#WCS16","1.0"
"#ThankAVet","#WCS16","1.0"
"#Trump4Vets","#WCS16","1.0"
"#vaticanwalls","#WCS16","1.0"
"#MichaelMoore","#WCS16","1.0"
"#ROGERAILES","#WCS16","1.0"
"#Iowa","#WCS16","1.0"
"#MakeAmericaGreatAgain","#WCS16","1.0"
"#Rubio","#WCS16","1.0"
"#Bush","#WCS16","1.0"
"#Colbert","#WCS16","1.0"
"#DavidCameron","#WCS16","1.0"
"#MaitnerStrong","#WCS16","1.0"
"#GOPdebate","#WCS16","1.0"
"#Trump4President","#WCS16","1.0"
"#VoteTrumpSC","#WCS16","1.0"
"#Ford","#WCS16","1.0"
"#Carrier","#WCS16","1.0"
"#Jobs","#WCS16","1.0"
"#Mexico","#WCS16","1.0"
"#SouthCarolinaPrimary","#WCS16","1.0"
"#NewYork","#WCS16","1.0"
"#Jonas","#WCS16","1.0"
"#SCPrimary","#WCS16","1.0"
"#makeamericagreatagain","#WCS16","1.0"
"#CommonCore","#WCS16","1.0"
"#AmericaGreatAgain","#WCS16","1.0"
"#Excellent","#WCS16","1.0"
"#RNC","#WCS16","1.0"
"#CommonLaw","#WCS16","1.0"
"#NaturalBorn","#WCS16","1.0"
"#MaryBrigidMcManamon","#WCS16","1.0"
"#Cruz","#WCS16","1.0"
"#laurencetribe","#WCS16","1.0"
"#TedCruz","#WCS16","1.0"
"#LaurenceTribe","#WCS16","1.0"
"#MyTeacherIsWeird","#Srebrenica","1.0"
"#FallonTonight","#Srebrenica","1.0"
"#HispanicHeritageMonth","#Srebrenica","1.0"
"#NPS100","#Srebrenica","1.0"
"#iRegistered","#Srebrenica","1.0"
"#brexit","#Srebrenica","1.0"
"#ClintonKaine","#Srebrenica","1.0"
"#LibrarianOfCongress","#Srebrenica","1.0"
"#NationalVoterRegistrationDay","#Srebrenica","1.0"
"#BuildTheWall","#Srebrenica","1.0"
"#SheWon","#Srebrenica","1.0"
"#PhilandoCastile","#Srebrenica","1.0"
"#election2016","#Srebrenica","1.0"
"#NeverHillary","#Srebrenica","1.0"
"#MikePence","#Srebrenica","1.0"
"#Diwali","#Srebrenica","1.0"
"#BlackWomensEqualPay","#Srebrenica","1.0"
"#LAflood","#Srebrenica","1.0"
"#RestoreTheVRA","#Srebrenica","1.0"
"#OpeningCeremony","#Srebrenica","1.0"
"#Rio2016","#Srebrenica","1.0"
"#Benghazi","#Srebrenica","1.0"
"#1","#Srebrenica","1.0"
"#CommanderInChiefForum","#Srebrenica","1.0"
"#ISIS","#Srebrenica","1.0"
"#DemsinPhilly","#Srebrenica","1.0"
"#LESM","#Srebrenica","1.0"
"#NABJNAHJ16","#Srebrenica","1.0"
"#JuntosSePuede","#Srebrenica","1.0"
"#NBCNewsForum","#Srebrenica","1.0"
"#RosanellEaton","#Srebrenica","1.0"
"#CoastGuardDay","#Srebrenica","1.0"
"#Debate","#Srebrenica","1.0"
"#media","#Srebrenica","1.0"
"#Frozen","#Srebrenica","1.0"
"#RollCallVote","#Srebrenica","1.0"
"#RNCwithBernie","#Srebrenica","1.0"
"#DNC","#Srebrenica","1.0"
"#LawandOrder","#Srebrenica","1.0"
"#LaborDay","#Srebrenica","1.0"
"#IranDeal","#Srebrenica","1.0"
"#Obamacare","#Srebrenica","1.0"
"#DACA","#Srebrenica","1.0"
"#extremevetting","#Srebrenica","1.0"
"#ALConvention2016","#Srebrenica","1.0"
"#debatenight","#Srebrenica","1.0"
"#debate","#Srebrenica","1.0"
"#enough","#Srebrenica","1.0"
"#DemsInPhilly","#Srebrenica","1.0"
"#MakeAmericaSafeAgain","#Srebrenica","1.0"
"#Pulse","#Srebrenica","1.0"
"#Polls","#Srebrenica","1.0"
"#slipping","#Srebrenica","1.0"
"#RNCINCLE","#Srebrenica","1.0"
"#ElectionDay","#Srebrenica","1.0"
"#DebateNight","#Srebrenica","1.0"
"#Debates2016","#Srebrenica","1.0"
"#RIP","#Srebrenica","1.0"
"#JuanGabriel","#Srebrenica","1.0"
"#DivoDeJuarez","#Srebrenica","1.0"
"#DeclareYourAmbition","#Srebrenica","1.0"
"#OpioidAwarenessWeek","#Srebrenica","1.0"
"#DefendtheSecond","#Srebrenica","1.0"
"#GoodTrouble","#Srebrenica","1.0"
"#SCOTUS","#Srebrenica","1.0"
"#ADA","#Srebrenica","1.0"
"#imwithher","#Srebrenica","1.0"
"#CripTheVote","#Srebrenica","1.0"
"#LGBT","#Srebrenica","1.0"
"#2A","#Srebrenica","1.0"
"#DemsinPHL","#Srebrenica","1.0"
"#RNCInCLE","#Srebrenica","1.0"
"#BlackMenForBernie","#Srebrenica","1.0"
"#polls","#Srebrenica","1.0"
"#JimmyFallon","#Srebrenica","1.0"
"#Hillary2016","#Srebrenica","1.0"
"#BlacksForTrump","#Srebrenica","1.0"
"#DNCinPHL","#Srebrenica","1.0"
"#DemConvention","#Srebrenica","1.0"
"#NAACP107","#Srebrenica","1.0"
"#Enjoy","#Srebrenica","1.0"
"#smallbiz","#Srebrenica","1.0"
"#FlashbackFriday","#Srebrenica","1.0"
"#PurpleHeartDay","#Srebrenica","1.0"
"#ImWithHernandez","#Srebrenica","1.0"
"#sendDonaldtospace","#Srebrenica","1.0"
"#AIDSFreeGeneration","#Srebrenica","1.0"
"#MSM","#Srebrenica","1.0"
"#MAGA","#Srebrenica","1.0"
"#NeverTrump","#Srebrenica","1.0"
"#KhizrKhan","#Srebrenica","1.0"
"#RNCinCLE","#Srebrenica","1.0"
"#DemsInPHL","#Srebrenica","1.0"
"#HillaryKaine2016","#Srebrenica","1.0"
"#60Minutes","#Srebrenica","1.0"
"#FeelTheBern","#Srebrenica","1.0"
"#GOPinCLE","#Srebrenica","1.0"
"#makersandtakers","#Srebrenica","1.0"
"#campaignfinance","#Srebrenica","1.0"
"#NATO","#Srebrenica","1.0"
"#CitizensUnited","#Srebrenica","1.0"
"#GOPConvention","#Srebrenica","1.0"
"#NeverForget","#Srebrenica","0.0"
"#fixdemocracyfirst","#Srebrenica","1.0"
"#Orlando","#Srebrenica","1.0"
"#ImWithHer","#Srebrenica","1.0"
"#LeadRight2016","#Srebrenica","1.0"
"#FirstInPOTUS","#Srebrenica","1.0"
"#RiggedSystem","#Srebrenica","1.0"
"#ImWithYou","#Srebrenica","1.0"
"#ICYMI","#Srebrenica","1.0"
"#LoveTrumpsHate","#Srebrenica","1.0"
"#CreatorsAskHRC","#Srebrenica","1.0"
"#AmericaFirst","#Srebrenica","1.0"
"#CrookedHillary","#Srebrenica","1.0"
"#AlwaysTrump","#Srebrenica","1.0"
"#Hannity","#Srebrenica","1.0"
"#POTUS","#Srebrenica","1.0"
"#OHHillYes","#Srebrenica","1.0"
"#dtmag","#Srebrenica","1.0"
"#NYCPride","#Srebrenica","1.0"
"#MegynKellyPresents","#Srebrenica","1.0"
"#INDPrimary","#Srebrenica","1.0"
"#DemPlatform","#Srebrenica","1.0"
"#Brexit","#Srebrenica","1.0"
"#ORPrimary","#Srebrenica","1.0"
"#MadeInAmerica","#Srebrenica","1.0"
"#BrexitVote","#Srebrenica","1.0"
"#DemocraticSitIn","#Srebrenica","1.0"
"#imwithyou","#Srebrenica","1.0"
"#Clinton","#Srebrenica","1.0"
"#gunviolence","#Srebrenica","1.0"
"#AsLongAsItTakes","#Srebrenica","1.0"
"#EauClaire","#Srebrenica","1.0"
"#Indiana","#Srebrenica","1.0"
"#sitin","#Srebrenica","1.0"
"#EndGunViolence","#Srebrenica","1.0"
"#NotOneMore","#Srebrenica","1.0"
"#InternationalNursesDay","#Srebrenica","1.0"
"#holdthefloor","#Srebrenica","1.0"
"#NoMoreSilence","#Srebrenica","1.0"
"#goodtrouble","#Srebrenica","1.0"
"#NoBillNoBreak","#Srebrenica","1.0"
"#Olmstead","#Srebrenica","1.0"
"#GIBill","#Srebrenica","1.0"
"#MoreInCommon","#Srebrenica","1.0"
"#Imwithyou","#Srebrenica","1.0"
"#DisarmHate","#Srebrenica","1.0"
"#LaudatoSi","#Srebrenica","1.0"
"#presidenttrump","#Srebrenica","1.0"
"#primary","#Srebrenica","1.0"
"#JohnRyder","#Srebrenica","1.0"
"#Charleston9","#Srebrenica","1.0"
"#GOPDebate","#Srebrenica","1.0"
"#ShesWithUs","#Srebrenica","1.0"
"#Enough","#Srebrenica","1.0"
"#Filibuster","#Srebrenica","1.0"
"#OrlandoUnited","#Srebrenica","1.0"
"#ArmyBDay","#Srebrenica","1.0"
"#NetNeutrality","#Srebrenica","1.0"
"#AZ","#Srebrenica","1.0"
"#RTM2016","#Srebrenica","1.0"
"#RepMikeKelly","#Srebrenica","1.0"
"#NebraskaPrimary","#Srebrenica","1.0"
"#MSNBCTownhall","#Srebrenica","1.0"
"#MattSchlapp","#Srebrenica","1.0"
"#jenniferrubin","#Srebrenica","1.0"
"#HistoryMade","#Srebrenica","1.0"
"#MothersDay","#Srebrenica","1.0"
"#MadeForHistory","#Srebrenica","1.0"
"#KentuckyDerby","#Srebrenica","1.0"
"#CTPrimary","#Srebrenica","1.0"
"#DEPrimary","#Srebrenica","1.0"
"#DDay","#Srebrenica","1.0"
"#Decision2016","#Srebrenica","1.0"
"#Elkhart","#Srebrenica","1.0"
"#MDPrimary","#Srebrenica","1.0"
"#CAPrimary","#Srebrenica","1.0"
"#CincoDeMayo","#Srebrenica","1.0"
"#SmallBizWeek","#Srebrenica","1.0"
"#GunViolence","#Srebrenica","1.0"
"#SaveElephants","#Srebrenica","1.0"
"#CA4Trump","#Srebrenica","1.0"
"#NeverDems","#Srebrenica","1.0"
"#Caribbean","#Srebrenica","1.0"
"#EstoyConElla","#Srebrenica","1.0"
"#MemorialDay","#Srebrenica","1.0"
"#PAPrimary","#Srebrenica","1.0"
"#MDW","#Srebrenica","1.0"
"#RIPrimary","#Srebrenica","1.0"
"#GOP","#Srebrenica","1.0"
"#MeetTheTrumps","#Srebrenica","1.0"
"#HaileyPuckett","#Srebrenica","1.0"
"#NewDay","#Srebrenica","1.0"
"#SallyRideDay","#Srebrenica","1.0"
"#iVoted","#Srebrenica","1.0"
"#PrimaryDay","#Srebrenica","1.0"
"#ArizonaPrimary","#Srebrenica","1.0"
"#ArmedForcesDay","#Srebrenica","1.0"
"#INPrimary","#Srebrenica","1.0"
"#APAHM","#Srebrenica","1.0"
"#MichaelBrown","#Srebrenica","1.0"
"#MothersoftheMovement","#Srebrenica","1.0"
"#ChangeAgents","#Srebrenica","1.0"
"#SecondAmendment","#Srebrenica","1.0"
"#SayHerName","#Srebrenica","1.0"
"#FNS","#Srebrenica","1.0"
"#MayDay","#Srebrenica","1.0"
"#AmericaFIRST","#Srebrenica","1.0"
"#EastVillage","#Srebrenica","1.0"
"#EarthDay","#Srebrenica","1.0"
"#ActOnClimate","#Srebrenica","1.0"
"#DonaldTrump","#Srebrenica","1.0"
"#Prince","#Srebrenica","1.0"
"#HillaryOnCNN","#Srebrenica","1.0"
"#HillaryClinton","#Srebrenica","1.0"
"#HillaryOnGMA","#Srebrenica","1.0"
"#HoustonFlood","#Srebrenica","1.0"
"#FightForFamilies","#Srebrenica","1.0"
"#Derp","#Srebrenica","1.0"
"#HRC4PA","#Srebrenica","1.0"
"#LyingTed","#Srebrenica","1.0"
"#NeverCruz","#Srebrenica","1.0"
"#NYPrimary","#Srebrenica","1.0"
"#Racine","#Srebrenica","1.0"
"#AmericanSamoa","#Srebrenica","1.0"
"#Brussels","#Srebrenica","1.0"
"#Arizona","#Srebrenica","1.0"
"#AIPAC2016","#Srebrenica","1.0"
"#AZPrimary","#Srebrenica","1.0"
"#Mormon","#Srebrenica","1.0"
"#CNN","#Srebrenica","1.0"
"#EndCommonCore","#Srebrenica","1.0"
"#GO","#Srebrenica","1.0"
"#MAKEAMERICAGREATAGAIN","#Srebrenica","1.0"
"#Donald","#Srebrenica","1.0"
"#LightweightSenatorMarcoRubio","#Srebrenica","1.0"
"#LSSC","#Srebrenica","1.0"
"#NewYorkValues","#Srebrenica","1.0"
"#Mahalo","#Srebrenica","1.0"
"#Mediafraud","#Srebrenica","1.0"
"#MSPrimary","#Srebrenica","1.0"
"#SB50","#Srebrenica","1.0"
"#LittleMarco","#Srebrenica","1.0"
"#KansasCaucus","#Srebrenica","1.0"
"#GPLFers","#Srebrenica","1.0"
"#NHPrimary","#Srebrenica","1.0"
"#MorningJoe","#Srebrenica","1.0"
"#NHPolitics","#Srebrenica","1.0"
"#KenLangone","#Srebrenica","1.0"
"#NeilCavuto","#Srebrenica","1.0"
"#Fox","#Srebrenica","1.0"
"#OnTheRecord","#Srebrenica","1.0"
"#NewHampshire","#Srebrenica","1.0"
"#ECONOMY","#Srebrenica","1.0"
"#FAIL","#Srebrenica","1.0"
"#Politician","#Srebrenica","1.0"
"#NASCAR","#Srebrenica","1.0"
"#RobotRubio","#Srebrenica","1.0"
"#CBNNews","#Srebrenica","1.0"
"#RogerStone","#Srebrenica","1.0"
"#2016","#Srebrenica","1.0"
"#Greta","#Srebrenica","1.0"
"#ObamaCare","#Srebrenica","1.0"
"#CruzFraud","#Srebrenica","1.0"
"#LoneStarState","#Srebrenica","1.0"
"#HarveyPitt","#Srebrenica","1.0"
"#IowaCaucus","#Srebrenica","1.0"
"#MakeYoutubeGreatAgain","#Srebrenica","1.0"
"#NoLoyalty","#Srebrenica","1.0"
"#NVcaucus","#Srebrenica","1.0"
"#IAPolitics","#Srebrenica","1.0"
"#SOTU","#Srebrenica","1.0"
"#CaucusForTrump","#Srebrenica","1.0"
"#NevadaCaucus","#Srebrenica","1.0"
"#BikersForTrump","#Srebrenica","1.0"
"#IACaucus","#Srebrenica","1.0"
"#FITN","#Srebrenica","1.0"
"#fairandbalancedmyass","#Srebrenica","1.0"
"#SouthCarolina","#Srebrenica","1.0"
"#GoldenGlobe","#Srebrenica","1.0"
"#Laurence","#Srebrenica","1.0"
"#FoxNews","#Srebrenica","1.0"
"#MichaelMoore","#Srebrenica","1.0"
"#ROGERAILES","#Srebrenica","1.0"
"#Iowa","#Srebrenica","1.0"
"#MakeAmericaGreatAgain","#Srebrenica","1.0"
"#Rubio","#Srebrenica","1.0"
"#Bush","#Srebrenica","1.0"
"#Colbert","#Srebrenica","1.0"
"#DavidCameron","#Srebrenica","1.0"
"#MaitnerStrong","#Srebrenica","1.0"
"#GOPdebate","#Srebrenica","1.0"
"#Ford","#Srebrenica","1.0"
"#Carrier","#Srebrenica","1.0"
"#Jobs","#Srebrenica","1.0"
"#Mexico","#Srebrenica","1.0"
"#SouthCarolinaPrimary","#Srebrenica","1.0"
"#NewYork","#Srebrenica","1.0"
"#Jonas","#Srebrenica","1.0"
"#SCPrimary","#Srebrenica","1.0"
"#makeamericagreatagain","#Srebrenica","1.0"
"#CommonCore","#Srebrenica","1.0"
"#AmericaGreatAgain","#Srebrenica","1.0"
"#Excellent","#Srebrenica","1.0"
"#RNC","#Srebrenica","1.0"
"#CommonLaw","#Srebrenica","1.0"
"#NaturalBorn","#Srebrenica","1.0"
"#MaryBrigidMcManamon","#Srebrenica","1.0"
"#Cruz","#Srebrenica","1.0"
"#laurencetribe","#Srebrenica","1.0"
"#LaurenceTribe","#Srebrenica","1.0"
"#VoterRegistrationDay","#Wimbledon","1.0"
"#TheTonightShow","#Wimbledon","1.0"
"#MyTeacherIsWeird","#Wimbledon","1.0"
"#FallonTonight","#Wimbledon","1.0"
"#HispanicHeritageMonth","#Wimbledon","1.0"
"#NPS100","#Wimbledon","1.0"
"#iRegistered","#Wimbledon","1.0"
"#brexit","#Wimbledon","1.0"
"#ClintonKaine","#Wimbledon","1.0"
"#LibrarianOfCongress","#Wimbledon","1.0"
"#NationalVoterRegistrationDay","#Wimbledon","1.0"
"#BuildTheWall","#Wimbledon","1.0"
"#WeTrumpHate","#Wimbledon","1.0"
"#TrumpWon","#Wimbledon","1.0"
"#SheWon","#Wimbledon","1.0"
"#PhilandoCastile","#Wimbledon","1.0"
"#election2016","#Wimbledon","1.0"
"#NeverHillary","#Wimbledon","1.0"
"#ugpride2016","#Wimbledon","1.0"
"#MikePence","#Wimbledon","1.0"
"#Diwali","#Wimbledon","1.0"
"#BlackWomensEqualPay","#Wimbledon","1.0"
"#LAflood","#Wimbledon","1.0"
"#VirWINia","#Wimbledon","1.0"
"#RestoreTheVRA","#Wimbledon","1.0"
"#TeamUSA","#Wimbledon","1.0"
"#OpeningCeremony","#Wimbledon","1.0"
"#Rio2016","#Wimbledon","1.0"
"#Benghazi","#Wimbledon","1.0"
"#1","#Wimbledon","1.0"
"#CommanderInChiefForum","#Wimbledon","1.0"
"#ISIS","#Wimbledon","1.0"
"#DemsinPhilly","#Wimbledon","1.0"
"#StandWithLouisiana","#Wimbledon","1.0"
"#WheresHillary","#Wimbledon","1.0"
"#WHD","#Wimbledon","1.0"
"#LESM","#Wimbledon","1.0"
"#NABJNAHJ16","#Wimbledon","1.0"
"#JuntosSePuede","#Wimbledon","1.0"
"#NBCNewsForum","#Wimbledon","1.0"
